interface,intf_op_status,vrf,ip_address
ge-1/1/8.1119,down,vpnmonitor,inet,5.125.44.93/30
ge-1/1/8.1121,down,default,inet,172.17.132.165/30
ge-1/1/8.1122,down,vpnmonitor,inet,5.125.8.41/30
ge-1/1/8.1123,down,cib,inet,10.217.10.57/30
ge-1/1/8.1124,down,vpnmonitor,inet,5.125.19.125/30
ge-1/1/8.1130,down,Mohandes-Insurance,inet,172.16.90.5/30
ge-1/1/8.1131,down,vpnmonitor,inet,5.119.65.5/30
ge-1/1/8.1150,down,BM,inet,172.29.180.133/30
ge-1/1/8.1160,down,default,inet,172.17.133.245/30
ge-1/1/8.1260,down,vpnmonitor,inet,5.120.10.9/30
ge-1/1/8.1261,down,default,inet,172.17.174.89/30
ge-1/1/8.1265,down,default,inet,172.17.198.57/30
ge-1/1/8.1283,down,vpnmonitor,inet,5.120.212.185/30
ge-1/1/8.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/8.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/8.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/8.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/9.400,down,default,inet,10.40.244.129/29
ge-1/1/9.942,down,TE-MNGT,inet,10.238.51.185/29
ge-1/1/9.943,down,SIP-MSAN,inet,10.9.154.201/29
ge-1/1/9.1101,down,mist-themar,inet,200.17.20.1/30
ge-1/1/9.1102,down,vpnmonitor,inet,5.78.1.89/30
ge-1/1/9.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/9.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/9.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/9.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/2/2.3701,down,N_S1_MME_Untrust,inet,10.96.1.25/30
ge-1/2/2.3702,down,N_S1_U_Untrust,inet,10.96.17.25/30
ge-1/2/2.3703,down,N_OAM,inet,10.96.33.25/30
ge-1/2/2.3704,down,N_SYNC,inet,10.96.49.25/30
ge-1/2/2.3705,down,N_X2_eNB,inet,10.96.65.25/30
ge-1/2/2.3801,down,N_S1_MME_Untrust,inet,10.96.1.41/30
ge-1/2/2.3802,down,N_S1_U_Untrust,inet,10.96.17.41/30
ge-1/2/2.3803,down,N_OAM,inet,10.96.33.41/30
ge-1/2/2.3804,down,N_SYNC,inet,10.96.49.41/30
ge-1/2/2.3805,down,N_X2_eNB,inet,10.96.65.41/30
ge-1/2/3.3701,down,N_S1_MME_Untrust,inet,10.96.2.77/30
ge-1/2/3.3702,down,N_S1_U_Untrust,inet,10.96.18.77/30
ge-1/2/3.3703,down,N_OAM,inet,10.96.34.77/30
ge-1/2/3.3704,down,N_SYNC,inet,10.96.50.77/30
ge-1/2/3.3705,down,N_X2_eNB,inet,10.96.66.77/30
ge-1/2/4.3701,down,N_S1_MME_Untrust,inet,10.96.1.33/30
ge-1/2/4.3702,down,N_S1_U_Untrust,inet,10.96.17.33/30
ge-1/2/4.3703,down,N_OAM,inet,10.96.33.33/30
ge-1/2/4.3704,down,N_SYNC,inet,10.96.49.33/30
ge-1/2/4.3705,down,N_X2_eNB,inet,10.96.65.33/30
ge-1/2/5.3701,down,N_S1_MME_Untrust,inet,10.96.4.185/30
ge-1/2/5.3702,down,N_S1_U_Untrust,inet,10.96.20.185/30
ge-1/2/5.3703,down,N_OAM,inet,10.96.36.185/30
ge-1/2/5.3704,down,N_SYNC,inet,10.96.52.185/30
ge-1/2/5.3705,down,N_X2_eNB,inet,10.96.68.185/30
ge-1/2/5.3801,down,N_S1_MME_Untrust,inet,10.96.7.109/30
ge-1/2/5.3802,down,N_S1_U_Untrust,inet,10.96.23.109/30
ge-1/2/5.3803,down,N_OAM,inet,10.96.39.109/30
ge-1/2/5.3804,down,N_SYNC,inet,10.96.55.109/30
ge-1/2/5.3805,down,N_X2_eNB,inet,10.96.71.109/30
ge-1/2/7.1150,down,vpnmonitor,inet,5.77.243.1/30
ge-1/2/7.1151,down,default,inet,172.17.22.41/30
ge-1/2/7.1153,down,vpnmonitor,inet,5.119.75.117/30
ge-1/2/7.13205,down,BM,inet,172.29.189.197/30
ge-1/2/7.13277,down,vpnmonitor,inet,5.121.14.157/30
ge-1/2/8.710,down,citibank,inet,10.158.52.18/30
ge-1/2/8.2590,down,vpnmonitor,inet,10.10.12.1/30
ge-1/2/8.3610,down,default,inet,172.17.205.157/30
ge-1/2/9.943,down,SIP-MSAN,inet,**** IP INTERFACE WITH NO IP ****
ge-1/3/4.400,down,default,inet,10.41.104.145/29
ge-1/3/4.942,down,TE-MNGT,inet,10.237.52.49/29
ge-1/3/4.943,down,SIP-MSAN,inet,10.9.155.65/29
ge-1/3/4.1101,down,default,inet,41.33.28.33/28
ge-1/3/4.1102,down,vpnmonitor,inet,5.125.15.189/30
ge-1/3/4.1103,down,BM,inet,172.29.189.65/30
ge-1/3/4.1104,down,vpnmonitor,inet,5.121.14.121/30
ge-1/3/4.1110,down,default,inet,172.17.190.177/30
ge-1/3/4.1120,down,adam,inet,172.17.21.1/30
ge-1/3/4.1121,down,vpnmonitor,inet,5.120.132.53/30
ge-1/3/4.1122,down,wasla,inet,172.16.24.1/30
ge-1/3/4.1123,down,vpnmonitor,inet,5.125.61.233/30
ge-1/3/4.1129,down,mnsteel,inet,172.17.116.221/30
ge-1/3/4.1186,down,vpnmonitor,inet,5.125.23.149/30
ge-1/3/4.1187,down,default,inet,172.17.162.205/30
ge-1/3/4.1188,down,vpnmonitor,inet,5.125.23.153/30
ge-1/3/4.1189,down,default,inet,172.17.162.209/30
ge-1/3/4.1200,down,vpnmonitor,inet,**** IP INTERFACE WITH NO IP ****
ge-1/3/4.1202,down,ECISP,inet,172.19.25.133/30
ge-1/3/4.1250,down,vpnmonitor,inet,5.125.7.129/30
ge-1/3/4.1251,down,default,inet,172.17.131.57/30
ge-1/3/4.1280,down,vpnmonitor,inet,5.125.32.189/30
ge-1/3/4.1288,down,default,inet,172.17.214.17/30
ge-1/3/4.1289,down,vpnmonitor,inet,5.125.58.249/30
ge-1/3/4.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/4.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/4.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/4.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/4.13101,down,Philips,inet,172.17.209.113/30
ge-1/3/4.13102,down,vpnmonitor,inet,5.120.172.149/30
ge-1/3/4.13105,down,Masria-Steel,inet,172.16.1.1/30
ge-1/3/4.13106,down,vpnmonitor,inet,5.120.234.169/30
ge-1/3/4.13203,down,Tscan,inet,172.16.2.1/30
ge-1/3/4.13204,down,vpnmonitor,inet,5.120.173.145/30
ge-1/3/5.400,down,default,inet,10.41.104.153/29
ge-1/3/5.942,down,TE-MNGT,inet,10.237.52.57/29
ge-1/3/5.943,down,SIP-MSAN,inet,10.9.155.73/29
ge-1/3/5.1101,down,autoeg,inet,172.17.17.9/30
ge-1/3/5.1102,down,vpnmonitor,inet,5.119.26.225/30
ge-1/3/5.1105,down,Dawaay,inet,172.17.40.1/30
ge-1/3/5.1106,down,vpnmonitor,inet,5.120.239.41/30
ge-1/3/5.1107,down,MegaInv_MIST-EFM,inet,172.16.250.1/30
ge-1/3/5.1108,down,vpnmonitor,inet,5.120.73.25/30
ge-1/3/5.1109,down,kaswaa,inet,172.17.20.1/30
ge-1/3/5.1110,down,vpnmonitor,inet,5.120.224.173/30
ge-1/3/5.1111,down,vpnmonitor,inet,5.120.190.157/30
ge-1/3/5.1113,down,vpnmonitor,inet,5.119.34.161/30
ge-1/3/5.1114,down,MegaInv_MIST-EFM,inet,172.16.250.5/30
ge-1/3/5.1115,down,vpnmonitor,inet,5.19.40.5/30
ge-1/3/5.1122,down,vpnmonitor,inet,5.120.237.189/30
ge-1/3/5.1125,down,Mobinil-branches,inet,10.26.195.5/30
ge-1/3/5.1152,down,vpnmonitor,inet,5.119.34.121/30
ge-1/3/5.1200,down,seif,inet,172.16.239.1/30
ge-1/3/5.1201,down,vpnmonitor,inet,5.120.169.169/30
ge-1/3/5.1222,down,Raya-Branches,inet,172.17.139.185/30
ge-1/3/5.1223,down,Raya-Branches,inet,172.170.5.9/30
ge-1/3/5.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/5.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/5.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/5.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/6.400,down,default,inet,10.41.104.161/29
ge-1/3/6.942,down,TE-MNGT,inet,10.237.52.65/29
ge-1/3/6.943,down,SIP-MSAN,inet,10.9.155.81/29
ge-1/3/6.1103,down,default,inet,172.17.162.109/30
ge-1/3/6.1104,down,vpnmonitor,inet,5.125.23.133/30
ge-1/3/6.1112,down,default,inet,172.17.183.89/30
ge-1/3/6.1113,down,vpnmonitor,inet,5.125.48.185/30
ge-1/3/6.1130,down,Finance-Ministry,inet,**** IP INTERFACE WITH NO IP ****
ge-1/3/6.1131,down,default,inet,**** IP INTERFACE WITH NO IP ****
ge-1/3/6.1181,down,Finance-Ministry,inet,172.234.111.33/30
ge-1/3/6.1182,down,Finance-Ministry,inet,**** IP INTERFACE WITH NO IP ****
ge-1/3/6.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/6.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/6.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/6.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/7.400,down,default,inet,10.41.104.169/29
ge-1/3/7.942,down,TE-MNGT,inet,10.237.52.73/29
ge-1/3/7.943,down,SIP-MSAN,inet,10.9.155.89/29
ge-1/3/7.1101,down,kids-hospital,inet,172.172.2.1/30
ge-1/3/7.1102,down,vpnmonitor,inet,5.120.76.85/30
ge-1/3/7.1103,down,kids-hospital,inet,172.17.3.1/30
ge-1/3/7.1104,down,vpnmonitor,inet,5.120.211.177/30
ge-1/3/7.1105,down,abramco-cbe,inet,172.50.129.2/30
ge-1/3/7.1106,down,vpnmonitor,inet,5.119.42.185/30
ge-1/3/7.1107,down,seif,inet,172.9.128.1/30
ge-1/3/7.1108,down,vpnmonitor,inet,5.119.53.37/30
ge-1/3/7.1109,down,MobileShop,inet,10.16.149.1/30
ge-1/3/7.1110,down,vpnmonitor,inet,**** IP INTERFACE WITH NO IP ****
ge-1/3/7.1150,down,El-Tarazi,inet,172.16.2.1/30
ge-1/3/7.1151,down,vpnmonitor,inet,**** IP INTERFACE WITH NO IP ****
ge-1/3/7.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/7.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/7.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/7.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/8.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/9.400,down,default,inet,10.41.104.177/29
ge-1/3/9.942,down,TE-MNGT,inet,10.237.52.81/29
ge-1/3/9.943,down,SIP-MSAN,inet,10.9.155.97/29
ge-1/3/9.945,down,TE-VOICE,inet,10.42.226.65/29
ge-1/3/9.1102,down,BM,inet,172.29.179.181/30
ge-1/3/9.1103,down,vpnmonitor,inet,5.120.102.241/30
ge-1/3/9.1139,down,vpnmonitor,inet,5.125.44.113/30
ge-1/3/9.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/9.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/9.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/9.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/3/9.13708,down,shahencafe,inet,172.16.128.1/30
ge-1/3/9.13709,down,vpnmonitor,inet,5.119.40.77/30
xe-2/0/0.0,down,default,inet,10.1.1.1/30



